avg_duration,avg_pitch,avg_tempo,avg_velocity,chord_entropy,duration_range,duration_std,duration,dynamic_range,harmony_complexity,instrument_diversity,interval_histogram,key_changes,key,legato_ratio,mode,note_density,notes,num_instruments,pitch_class_histogram,pitch_range,pitch_std,polyphony_density,rhythmic_complexity,staccato_ratio,tempo_changes_count,tempo_variability,time_signature,velocity_variance,filename,composer
0.7059959432624112,63.89007092198582,88.00002346667293,96.0,0,1.8749995000000013,0.3841535856551718,54.54543999999999,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,9,0.6843971631205674,"   major
0   True",5.170001378667035,282,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",31,7.49931254499053,0.7059959432624112,5.568935664381403,0.0,1,0,4,0.0,bach-006005b.mid,bach
0.623424209168895,62.405080213903744,61.12500851458843,63.70788770053476,0,6.621734583333378,0.49688808471299717,315.02438900000004,20,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,0,0.26737967914438504,"   major
0   True",4.7488386684879815,1496,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",47,11.910666853145287,0.623424209168895,8.113180629946248,0.03877005347593583,8,8.207283414543959,4,3.285659709313965,bach-wt1_xx4a.mid,bach
0.5435745292108362,66.30742049469964,94.99999208333399,100.0,0,1.6842106666666687,0.3525738600039046,68.20526884166667,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,0,0.5547703180212014,"   major
0   True",4.149239564716956,283,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",48,12.27745418773852,0.5435745292108362,3.9868474848557414,0.0,1,0,3,0.0,mozart-early_pieces_n1_andante.mid,mozart
0.8505400120553605,63.21092184368737,35.00001458333941,62.17635270541082,0,4.83928369791667,0.7047115175937707,202.07134437500002,60,0,3,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,0,0.6357715430861723,"   minor
0   True",9.877699414400206,1996,11,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",62,14.759362401842488,0.8505400120553605,13.941138302565204,0.11322645290581163,1,0,3,428.24344882149074,bach-bwv1046_brandenburg_concert_n1_2mov.mid,bach
0.5698599029126213,60.24271844660194,92.00012880018032,96.0,0,1.1413027500000048,0.22818567170414256,31.304304000000002,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,9,0.6699029126213593,"   major
0   True",6.580564768346231,206,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",38,8.70494337787385,0.5698599029126213,3.44028113512254,0.0,1,0,4,0.0,bach-029700b.mid,bach
1.209816700390992,61.93414863593603,24.944447783334066,46.759172154280336,0,11.012931093750012,0.9453337225172503,368.7338735937501,52,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",3,1,0.8306679209783632,"   major
0   True",2.882837938483386,1063,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",58,11.898101005207431,1.209816700390992,18.622705423596198,0.0,18,2.6764866916351804,6,120.33711013310983,beethoven-string_quartet_n16_op135_3mov.mid,beethoven
0.643776738197425,63.587982832618025,104.0000138666685,96.0,0,2.1634612500000046,0.3669204519402837,39.23076400000001,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,0,0.8755364806866953,"   major
0   True",5.939216478170039,233,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",36,7.806799708081968,0.643776738197425,4.056067124061479,0.0,1,0,4,0.0,bach-007305b.mid,bach
0.29658112243589746,61.47032967032967,45.000011250002814,80.0,0,2.8888881666667032,0.22950213970790007,194.499951375,0,0,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,0,0.11978021978021978,"   minor
0   True",9.357328817481305,1820,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",46,11.15725255189207,0.29658112243589746,7.20169648218401,0.11208791208791209,1,0,4,0.0,bach-bsgjg_b.mid,bach
0.5466967967764063,63.7201646090535,60.4716919706074,75.59053497942386,0,2.2045472916666675,0.38787005423132337,106.65124431666659,65,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,2,0.6172839506172839,"   major
0   True",4.556908858531263,486,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",53,12.206045050522016,0.5466967967764063,4.699344903056525,0.053497942386831275,106,30.55097312359729,4,158.5710215244966,beethoven-woo061_mouvement_pour_pianomid.mid,beethoven
0.18550613496932447,64.76687116564418,120.0,64.04907975460122,0,0.5437500000000028,0.10995263882439603,60.3375,16,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,0,0.009202453987730062,"   major
0   True",5.402941785788275,326,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",32,7.245536431890719,0.18550613496932447,3.2993056468716704,0.03680981595092025,1,0,2,0.7828672513079151,mozart-k03_allegro_in_bb.mid,mozart
